检查值数组的创建（大小为 2，UCS4 值）,"Check the creation of valued arrays (size 2, UCS4 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查值数组的创建（大小 1009，UCS2 值）,"Check the creation of valued arrays (size 1009, UCS2 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查值数组的创建（大小 1009，UCS4 值）,"Check the creation of valued arrays (size 1009, UCS4 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查 unicode 数组的赋值,"Check the assignment of unicode arrays with values",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查值数组的分配（大小 1，UCS2 值）,"Check the assignment of valued arrays (size 1, UCS2 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查值数组的分配（大小为 1，UCS4 值）,"Check the assignment of valued arrays (size 1, UCS4 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查值数组的分配（大小为 2，UCS2 值）,"Check the assignment of valued arrays (size 2, UCS2 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查值数组的分配（大小为 2，UCS4 值）,"Check the assignment of valued arrays (size 2, UCS4 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查值数组的分配（大小 1009，UCS2 值）,"Check the assignment of valued arrays (size 1009, UCS2 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查值数组的分配（大小 1009，UCS4 值）,"Check the assignment of valued arrays (size 1009, UCS4 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查往返转换中 unicode 数组的字节顺序,"Check the byteorder of unicode arrays in round-trip conversions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查 unicode 中的字节顺序（大小 1，UCS2 值）,"Check the byteorder in unicode (size 1, UCS2 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查 unicode 中的字节顺序（大小 1，UCS4 值）,"Check the byteorder in unicode (size 1, UCS4 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查 unicode 中的字节顺序（大小 2，UCS2 值）,"Check the byteorder in unicode (size 2, UCS2 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查 unicode 中的字节顺序（大小 2，UCS4 值）,"Check the byteorder in unicode (size 2, UCS4 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查 unicode 中的字节顺序（大小 1009，UCS2 值）,"Check the byteorder in unicode (size 1009, UCS2 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查 unicode 中的字节顺序（大小 1009，UCS4 值）,"Check the byteorder in unicode (size 1009, UCS4 values)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 测试 _ArrayMemoryError 是否可以被 pickle"," Test that _ArrayMemoryError can be pickled ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 测试 e._size_to_string"," Test e._size_to_string ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 测试 e._total_size"," Test e._total_size ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 测试 _UFuncNoLoopError 是否可以被 pickle"," Test that _UFuncNoLoopError can be pickled ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
验证属性类型。,"Validate attribute types.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
测试`Axi​​sError`是否可以被pickle。,"Test that `AxisError` can be pickled.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numpy.distutils。,"numpy.distutils.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
包装 CCompiler.compile(),"Wrap CCompiler.compile()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
引发编译器错误,"Raise a compiler error",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
引发 distutils 错误,"Raise a distutils error",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
打印控制台消息,"Print a console message",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
从文件加载抽象类“_Cache”所需的模块。,"Load a module from file, required by the abstract class '_Cache'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回一个字符串，通过日志和错误来打印。,"Return a string to print by log and errors.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
与 feature_implies() 相同，但结合了“名称”,"same as feature_implies() but combining 'names'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
验证策略令牌,"validate policy token",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
验证组令牌,"validate group token",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
验证括号内定义的多个目标（）,"validate multi targets that defined between parentheses()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
跳过所有基线功能,"skip all baseline features",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
留下 $keep_sort 已开启的通知,"leave a notice that $keep_sort is on",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
按最高兴趣排序,"sorted depend on the highest interest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附加编译器优化标志,"append the compiler optimization flags",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
强制将警告视为错误,"force warnings to treated as errors",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
跳过编译器不支持自动矢量化的功能,"skip features that has no auto-vectorized support by compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__,"__",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 给定字典获取唯一的键。"," Obtain a unique key given a dictionary.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
与 GCC 构建的 Python 兼容的经过修改的英特尔编译器。,"A modified Intel compiler compatible with a GCC-built Python.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cygwinccompiler 中 get_msvcr 的过时版本的替换,"Replacement for outdated version of get_msvcr from cygwinccompiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自由％sa,"lib%s.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
库％s.def,"lib%s.def",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查 Python 运行时的导入库是否已存在。,"Check if an import library for the Python runtime already exists.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
python%d%d.def,"python%d%d.def",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
python%d%d.lib,"python%d%d.lib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
微软.VC%(maj)d%(min)d.CRT,"Microsoft.VC%(maj)d%(min)d.CRT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msver 是用于 MANIFEST 的 ms 运行时版本。,"msver is the ms runtime version used for the MANIFEST.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回相对于parent_path的路径。,"Return path relative to parent_path.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果 lst 中的所有项目都是字符串对象，则返回 True。,"Return True if all items in lst are string objects. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"从来源确定语言值 (c,f77,f90)","Determine language value (c,f77,f90) from sources ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果源包含 Fortran 文件，则返回 True,"Return True if sources contains Fortran files ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果源包含 C++ 文件，则返回 True,"Return True if sources contains C++ files ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
设置.py,"setup.py",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回自身的 distutils 分布对象。,"Return the distutils distribution object for self.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__配置__,"__config__",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
当无法找到包时引发异常。,"Exception raised when a package can not be located.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将包管理器根目录添加到包含目录,"Add a package manager root to the include directories",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未找到某些第三方程序或库。,"Some third-party program or library is not found.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未找到 X11 库。,"X11 libraries not found.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果版本检测成功则返回 True，否则返回 False,"Returns True on successful version detection, else False",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPY_LAPACK_顺序,"NPY_LAPACK_ORDER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPY_LAPACK_ILP64_顺序,"NPY_LAPACK_ILP64_ORDER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPY_BLAS_顺序,"NPY_BLAS_ORDER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPY_BLAS_ILP64_顺序,"NPY_BLAS_ILP64_ORDER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" libflame 不一定有 fortran LAPACK 的包装器，我们需要检查"," libflame does not necessarily have a wrapper for fortran LAPACK, we need to check ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
数字,"Numeric",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
数组,"numarray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WX_版本,"WX_VERSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
释放,"WX_RELEASE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDK_PIXBUF_XLIB_版本,"GDK_PIXBUF_XLIB_VERSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDK_PIXBUF_版本,"GDK_PIXBUF_VERSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDK_X11_版本,"GDK_X11_VERSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDK 版本,"GDK_VERSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTK_X11_版本,"GTK_X11_VERSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTK_版本,"GTK_VERSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XFT_版本,"XFT_VERSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREETYPE2_版本,"FREETYPE2_VERSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
使用 Unix 风格的编译器编译单个源文件。,"Compile a single source files with a Unix-style compiler.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 将参数列表加入命令行字符串中"," Join a list of arguments into a command line string ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 将命令行字符串拆分为参数列表"," Split a command line string into a list of arguments ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回内联标识符（可能为空）。,"Return the inline identifier (may be empty).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回限制标识符（可能为空）。,"Return the restrict identifier (may be empty).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查编译器是否是GCC。,"Check if the compiler is GCC.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果支持给定的函数属性，则返回 True。,"Return True if the given function attribute is supported.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果支持给定的变量属性，则返回 True。,"Return True if the given variable attribute is supported.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
构建 Python 扩展使用的 C/C++/F 库,"build C/C++/F libraries used by Python extensions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
构建 C/C++/F 扩展（编译/链接到构建目录）,"build C/C++/F extensions (compile/link to build directory)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
从 SWIG、F2PY 文件或函数构建源,"build sources from SWIG, F2PY files or a function",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
不支持 Pyrex；仍支持 Cython（见下文）,"Pyrex not supported; this remains for Cython support (see below)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查给定类型的大小。,"Check size of a given type.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果 C 编译器是 gcc，则返回 True,"Return True if the C compiler is gcc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指定 Fortran 77/Fortran 90 编译器信息,"specify Fortran 77/Fortran 90 compiler information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指定 C/C++ 编译器信息,"specify C/C++ compiler information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安装可安装 C 库的命令,"Command to install installable C libraries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absoft Corp Fortran 编译器,"Absoft Corp Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arm 编译器,"Arm Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
编译器库目录列表。,"List of compiler library directories.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compaq Fortran 编译器,"Compaq Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIGITAL 或 Compaq Visual Fortran 编译器,"DIGITAL or Compaq Visual Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
富士通 Fortran 编译器,"Fujitsu Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G95 Fortran 编译器,"G95 Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNU Fortran 77 编译器,"GNU Fortran 77 compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
处理不同版本的 GNU fortran 编译器,"Handle the different versions of GNU fortran compilers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
库文件,"libgfortran.so",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
库文件,"libgfortran.dylib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 从 CFLAGS 返回检测到的 arch 标志"," Return detected arch flags from CFLAGS ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNU Fortran 95 编译器,"GNU Fortran 95 compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
返回每个受支持的架构的 -arch 标志列表。,"Return a list of -arch flags for every supported architecture.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
库,"lib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
如果体系结构支持 -arch 标志，则返回 true,"Return true if the architecture supports the -arch flag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP Fortran 90 编译器,"HP Fortran 90 Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBM XL Fortran 编译器,"IBM XL Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
适用于 32 位应用程序的 Intel Fortran 编译器,"Intel Fortran Compiler for 32-bit apps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
适用于 Itanium 应用程序的 Intel Fortran 编译器,"Intel Fortran Compiler for Itanium apps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
适用于 64 位应用程序的 Intel Fortran 编译器,"Intel Fortran Compiler for 64-bit apps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
适用于 32 位应用程序的英特尔 Visual Fortran 编译器,"Intel Visual Fortran Compiler for 32-bit apps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
适用于 Itanium 应用程序的 Intel Visual Fortran 编译器,"Intel Visual Fortran Compiler for Itanium apps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
适用于 64 位应用程序的英特尔 Visual Fortran 编译器,"Intel Visual Fortran Compiler for 64-bit apps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lahey/Fujitsu Fortran 95 编译器,"Lahey/Fujitsu Fortran 95 Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPSpro Fortran 编译器,"MIPSpro Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGWare Fortran 95 编译器,"NAGWare Fortran 95 Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAG Fortran 编译器,"NAG Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伪 Fortran 编译器,"Fake Fortran compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVIDIA HPC SDK,"NVIDIA HPC SDK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PathScale Fortran 编译器,"PathScale Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
波特兰集团 Fortran 编译器,"Portland Group Fortran Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
波特兰集团 Fortran LLVM 编译器,"Portland Group Fortran LLVM Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun 或 Forte Fortran 95 编译器,"Sun or Forte Fortran 95 Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific-Sierra Research Fortran 90 编译器,"Pacific-Sierra Research Fortran 90 Compiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
所有编译器类型通用的标志列表。,"List of flags common to all compiler types.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fortran 77 特定标志的列表。,"List of Fortran 77 specific flags.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fortran 90 特定标志的列表。,"List of Fortran 90 specific flags.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fortran 90 自由格式特定标志的列表。,"List of Fortran 90 free format specific flags.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fortran 90 固定格式特定标志的列表。,"List of Fortran 90 fixed format specific flags.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
用于构建共享库的链接器标志列表。,"List of linker flags to build a shared library.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
用于构建可执行文件的链接器标志列表。,"List of linker flags to build an executable.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归档器标志列表。,"List of archiver flags. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
独立于架构的编译器标志列表。,"List of architecture independent compiler flags.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
依赖于体系结构的编译器标志列表。,"List of architecture dependent compiler flags.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
使用调试信息进行编译的编译器标志列表。,"List of compiler flags to compile with debugging information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
编译器库列表。,"List of compiler libraries.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
打印出编译器实例的属性。,"Print out the attributes of a compiler instance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
将‘src’编译为产品‘obj’。,"Compile 'src' to product 'obj'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
numpy.distutils.f编译器。,"numpy.distutils.fcompiler.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
检查文件是否为自由格式 Fortran。,"Check if file is in free format Fortran.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上下文管理器重定向 exec_command 测试的标准输出。,"Context manager to redirect stdout for exec_command test.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上下文管理器将 stderr 重定向以进行 exec_command 测试。,"Context manager to redirect stderr for exec_command test.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
